,lower_longitude,upper_longitude,lower_latitude,upper_latitude,fire_count
2463,-82.0,-81.0,68.0,69.0,0
2464,-82.0,-81.0,69.0,70.0,0
2465,-82.0,-81.0,70.0,71.0,0
2466,-82.0,-81.0,71.0,72.0,0
2467,-82.0,-81.0,72.0,73.0,0
2468,-82.0,-81.0,73.0,74.0,0
2469,-82.0,-81.0,74.0,75.0,0
2470,-82.0,-81.0,75.0,76.0,0
2471,-82.0,-81.0,76.0,77.0,0
2472,-82.0,-81.0,77.0,78.0,0
2473,-82.0,-81.0,78.0,79.0,0
2474,-82.0,-81.0,79.0,80.0,0
2475,-82.0,-81.0,80.0,81.0,0
2476,-82.0,-81.0,81.0,82.0,0
2477,-82.0,-81.0,82.0,83.0,0
2478,-81.0,-80.0,41.0,42.0,0
2479,-81.0,-80.0,42.0,43.0,15
2480,-81.0,-80.0,43.0,44.0,1
2481,-81.0,-80.0,44.0,45.0,0
2482,-81.0,-80.0,45.0,46.0,34
2483,-81.0,-80.0,46.0,47.0,80
2484,-81.0,-80.0,47.0,48.0,117
2485,-81.0,-80.0,48.0,49.0,12
2486,-81.0,-80.0,49.0,50.0,7
2487,-81.0,-80.0,50.0,51.0,0
2488,-81.0,-80.0,51.0,52.0,0
2489,-81.0,-80.0,52.0,53.0,0
2490,-81.0,-80.0,53.0,54.0,0
2491,-81.0,-80.0,54.0,55.0,0
2492,-81.0,-80.0,55.0,56.0,0
2493,-81.0,-80.0,56.0,57.0,0
2494,-81.0,-80.0,57.0,58.0,0
2495,-81.0,-80.0,58.0,59.0,0
2496,-81.0,-80.0,59.0,60.0,0
2497,-81.0,-80.0,60.0,61.0,0
2498,-81.0,-80.0,61.0,62.0,0
2499,-81.0,-80.0,62.0,63.0,0
2500,-81.0,-80.0,63.0,64.0,0
2501,-81.0,-80.0,64.0,65.0,0
2502,-81.0,-80.0,65.0,66.0,0
2503,-81.0,-80.0,66.0,67.0,0
2504,-81.0,-80.0,67.0,68.0,0
2505,-81.0,-80.0,68.0,69.0,0
2506,-81.0,-80.0,69.0,70.0,0
2507,-81.0,-80.0,70.0,71.0,0
2508,-81.0,-80.0,71.0,72.0,0
2509,-81.0,-80.0,72.0,73.0,0
2510,-81.0,-80.0,73.0,74.0,0
2511,-81.0,-80.0,74.0,75.0,0
2512,-81.0,-80.0,75.0,76.0,0
2513,-81.0,-80.0,76.0,77.0,0
2514,-81.0,-80.0,77.0,78.0,0
2515,-81.0,-80.0,78.0,79.0,0
2516,-81.0,-80.0,79.0,80.0,0
2517,-81.0,-80.0,80.0,81.0,0
2518,-81.0,-80.0,81.0,82.0,0
2519,-81.0,-80.0,82.0,83.0,0
2520,-80.0,-79.0,41.0,42.0,0
2521,-80.0,-79.0,42.0,43.0,0
2522,-80.0,-79.0,43.0,44.0,6
2523,-80.0,-79.0,44.0,45.0,1
2524,-80.0,-79.0,45.0,46.0,0
2525,-80.0,-79.0,46.0,47.0,2
2526,-80.0,-79.0,47.0,48.0,6
2527,-80.0,-79.0,48.0,49.0,0
2528,-80.0,-79.0,49.0,50.0,3
2529,-80.0,-79.0,50.0,51.0,23
2530,-80.0,-79.0,51.0,52.0,5
2531,-80.0,-79.0,52.0,53.0,0
2532,-80.0,-79.0,53.0,54.0,0
2533,-80.0,-79.0,54.0,55.0,0
2534,-80.0,-79.0,55.0,56.0,0
2535,-80.0,-79.0,56.0,57.0,0
2536,-80.0,-79.0,57.0,58.0,0
2537,-80.0,-79.0,58.0,59.0,0
2538,-80.0,-79.0,59.0,60.0,0
2539,-80.0,-79.0,60.0,61.0,0
2540,-80.0,-79.0,61.0,62.0,0
2541,-80.0,-79.0,62.0,63.0,0
2542,-80.0,-79.0,63.0,64.0,0
2543,-80.0,-79.0,64.0,65.0,0
2544,-80.0,-79.0,65.0,66.0,0
2545,-80.0,-79.0,66.0,67.0,0
2546,-80.0,-79.0,67.0,68.0,0
2547,-80.0,-79.0,68.0,69.0,0
2548,-80.0,-79.0,69.0,70.0,0
2549,-80.0,-79.0,70.0,71.0,0
2550,-80.0,-79.0,71.0,72.0,0
2551,-80.0,-79.0,72.0,73.0,0
2552,-80.0,-79.0,73.0,74.0,0
2553,-80.0,-79.0,74.0,75.0,0
2554,-80.0,-79.0,75.0,76.0,0
2555,-80.0,-79.0,76.0,77.0,0
2556,-80.0,-79.0,77.0,78.0,0
2557,-80.0,-79.0,78.0,79.0,0
2558,-80.0,-79.0,79.0,80.0,0
2559,-80.0,-79.0,80.0,81.0,0
2560,-80.0,-79.0,81.0,82.0,0
2561,-80.0,-79.0,82.0,83.0,0
2562,-79.0,-78.0,41.0,42.0,0
2563,-79.0,-78.0,42.0,43.0,0
2564,-79.0,-78.0,43.0,44.0,0
2565,-79.0,-78.0,44.0,45.0,0
2566,-79.0,-78.0,45.0,46.0,0
2567,-79.0,-78.0,46.0,47.0,5
2568,-79.0,-78.0,47.0,48.0,0
2569,-79.0,-78.0,48.0,49.0,0
2570,-79.0,-78.0,49.0,50.0,0
2571,-79.0,-78.0,50.0,51.0,9
2572,-79.0,-78.0,51.0,52.0,8
2573,-79.0,-78.0,52.0,53.0,637
2574,-79.0,-78.0,53.0,54.0,13
2575,-79.0,-78.0,54.0,55.0,0
2576,-79.0,-78.0,55.0,56.0,0
2577,-79.0,-78.0,56.0,57.0,0
2578,-79.0,-78.0,57.0,58.0,0
2579,-79.0,-78.0,58.0,59.0,0
2580,-79.0,-78.0,59.0,60.0,0
2581,-79.0,-78.0,60.0,61.0,0
2582,-79.0,-78.0,61.0,62.0,0
2583,-79.0,-78.0,62.0,63.0,0
2584,-79.0,-78.0,63.0,64.0,0
2585,-79.0,-78.0,64.0,65.0,0
2586,-79.0,-78.0,65.0,66.0,0
2587,-79.0,-78.0,66.0,67.0,0
2588,-79.0,-78.0,67.0,68.0,0
2589,-79.0,-78.0,68.0,69.0,0
2590,-79.0,-78.0,69.0,70.0,0
2591,-79.0,-78.0,70.0,71.0,0
2592,-79.0,-78.0,71.0,72.0,0
2593,-79.0,-78.0,72.0,73.0,0
2594,-79.0,-78.0,73.0,74.0,0
2595,-79.0,-78.0,74.0,75.0,0
2596,-79.0,-78.0,75.0,76.0,0
2597,-79.0,-78.0,76.0,77.0,0
2598,-79.0,-78.0,77.0,78.0,0
2599,-79.0,-78.0,78.0,79.0,0
2600,-79.0,-78.0,79.0,80.0,0
2601,-79.0,-78.0,80.0,81.0,0
2602,-79.0,-78.0,81.0,82.0,0
2603,-79.0,-78.0,82.0,83.0,0
2604,-78.0,-77.0,41.0,42.0,0
2605,-78.0,-77.0,42.0,43.0,0
2606,-78.0,-77.0,43.0,44.0,0
2607,-78.0,-77.0,44.0,45.0,7
2608,-78.0,-77.0,45.0,46.0,9
2609,-78.0,-77.0,46.0,47.0,0
2610,-78.0,-77.0,47.0,48.0,0
2611,-78.0,-77.0,48.0,49.0,0
2612,-78.0,-77.0,49.0,50.0,0
2613,-78.0,-77.0,50.0,51.0,4
2614,-78.0,-77.0,51.0,52.0,81
2615,-78.0,-77.0,52.0,53.0,2134
2616,-78.0,-77.0,53.0,54.0,2
2617,-78.0,-77.0,54.0,55.0,6
2618,-78.0,-77.0,55.0,56.0,5
2619,-78.0,-77.0,56.0,57.0,0
2620,-78.0,-77.0,57.0,58.0,0
2621,-78.0,-77.0,58.0,59.0,0
2622,-78.0,-77.0,59.0,60.0,0
2623,-78.0,-77.0,60.0,61.0,0
2624,-78.0,-77.0,61.0,62.0,0
2625,-78.0,-77.0,62.0,63.0,0
2626,-78.0,-77.0,63.0,64.0,0
2627,-78.0,-77.0,64.0,65.0,0
2628,-78.0,-77.0,65.0,66.0,0
2629,-78.0,-77.0,66.0,67.0,0
2630,-78.0,-77.0,67.0,68.0,0
2631,-78.0,-77.0,68.0,69.0,0
2632,-78.0,-77.0,69.0,70.0,0
2633,-78.0,-77.0,70.0,71.0,0
2634,-78.0,-77.0,71.0,72.0,0
2635,-78.0,-77.0,72.0,73.0,0
2636,-78.0,-77.0,73.0,74.0,0
2637,-78.0,-77.0,74.0,75.0,0
2638,-78.0,-77.0,75.0,76.0,0
2639,-78.0,-77.0,76.0,77.0,0
2640,-78.0,-77.0,77.0,78.0,0
2641,-78.0,-77.0,78.0,79.0,0
2642,-78.0,-77.0,79.0,80.0,0
2643,-78.0,-77.0,80.0,81.0,0
2644,-78.0,-77.0,81.0,82.0,0
2645,-78.0,-77.0,82.0,83.0,0
2646,-77.0,-76.0,41.0,42.0,0
2647,-77.0,-76.0,42.0,43.0,0
2648,-77.0,-76.0,43.0,44.0,0
2649,-77.0,-76.0,44.0,45.0,0
2650,-77.0,-76.0,45.0,46.0,0
2651,-77.0,-76.0,46.0,47.0,0
2652,-77.0,-76.0,47.0,48.0,1
2653,-77.0,-76.0,48.0,49.0,0
2654,-77.0,-76.0,49.0,50.0,11
2655,-77.0,-76.0,50.0,51.0,50
2656,-77.0,-76.0,51.0,52.0,138
2657,-77.0,-76.0,52.0,53.0,68
2658,-77.0,-76.0,53.0,54.0,2
2659,-77.0,-76.0,54.0,55.0,7
2660,-77.0,-76.0,55.0,56.0,19
2661,-77.0,-76.0,56.0,57.0,0
2662,-77.0,-76.0,57.0,58.0,0
2663,-77.0,-76.0,58.0,59.0,0
2664,-77.0,-76.0,59.0,60.0,0
2665,-77.0,-76.0,60.0,61.0,0
2666,-77.0,-76.0,61.0,62.0,0
2667,-77.0,-76.0,62.0,63.0,0
2668,-77.0,-76.0,63.0,64.0,0
2669,-77.0,-76.0,64.0,65.0,0
2670,-77.0,-76.0,65.0,66.0,0
2671,-77.0,-76.0,66.0,67.0,0
2672,-77.0,-76.0,67.0,68.0,0
2673,-77.0,-76.0,68.0,69.0,0
2674,-77.0,-76.0,69.0,70.0,0
2675,-77.0,-76.0,70.0,71.0,0
2676,-77.0,-76.0,71.0,72.0,0
2677,-77.0,-76.0,72.0,73.0,0
2678,-77.0,-76.0,73.0,74.0,0
2679,-77.0,-76.0,74.0,75.0,0
2680,-77.0,-76.0,75.0,76.0,0
2681,-77.0,-76.0,76.0,77.0,0
2682,-77.0,-76.0,77.0,78.0,0
2683,-77.0,-76.0,78.0,79.0,0
2684,-77.0,-76.0,79.0,80.0,0
2685,-77.0,-76.0,80.0,81.0,0
2686,-77.0,-76.0,81.0,82.0,0
2687,-77.0,-76.0,82.0,83.0,0
2688,-76.0,-75.0,41.0,42.0,0
2689,-76.0,-75.0,42.0,43.0,0
2690,-76.0,-75.0,43.0,44.0,0
2691,-76.0,-75.0,44.0,45.0,2
2692,-76.0,-75.0,45.0,46.0,0
2693,-76.0,-75.0,46.0,47.0,0
2694,-76.0,-75.0,47.0,48.0,4
2695,-76.0,-75.0,48.0,49.0,23
2696,-76.0,-75.0,49.0,50.0,69
2697,-76.0,-75.0,50.0,51.0,98
2698,-76.0,-75.0,51.0,52.0,587
2699,-76.0,-75.0,52.0,53.0,55
2700,-76.0,-75.0,53.0,54.0,0
2701,-76.0,-75.0,54.0,55.0,8
2702,-76.0,-75.0,55.0,56.0,13
2703,-76.0,-75.0,56.0,57.0,0
2704,-76.0,-75.0,57.0,58.0,0
2705,-76.0,-75.0,58.0,59.0,0
2706,-76.0,-75.0,59.0,60.0,0
2707,-76.0,-75.0,60.0,61.0,0
2708,-76.0,-75.0,61.0,62.0,0
2709,-76.0,-75.0,62.0,63.0,0
2710,-76.0,-75.0,63.0,64.0,0
2711,-76.0,-75.0,64.0,65.0,0
2712,-76.0,-75.0,65.0,66.0,0
2713,-76.0,-75.0,66.0,67.0,0
2714,-76.0,-75.0,67.0,68.0,0
2715,-76.0,-75.0,68.0,69.0,0
2716,-76.0,-75.0,69.0,70.0,0
2717,-76.0,-75.0,70.0,71.0,0
2718,-76.0,-75.0,71.0,72.0,0
2719,-76.0,-75.0,72.0,73.0,0
2720,-76.0,-75.0,73.0,74.0,0
2721,-76.0,-75.0,74.0,75.0,0
2722,-76.0,-75.0,75.0,76.0,0
2723,-76.0,-75.0,76.0,77.0,0
2724,-76.0,-75.0,77.0,78.0,0
2725,-76.0,-75.0,78.0,79.0,0
2726,-76.0,-75.0,79.0,80.0,0
2727,-76.0,-75.0,80.0,81.0,0
2728,-76.0,-75.0,81.0,82.0,0
2729,-76.0,-75.0,82.0,83.0,0
2730,-75.0,-74.0,41.0,42.0,0
2731,-75.0,-74.0,42.0,43.0,0
2732,-75.0,-74.0,43.0,44.0,0
2733,-75.0,-74.0,44.0,45.0,0
2734,-75.0,-74.0,45.0,46.0,9
2735,-75.0,-74.0,46.0,47.0,0
2736,-75.0,-74.0,47.0,48.0,34
2737,-75.0,-74.0,48.0,49.0,6
2738,-75.0,-74.0,49.0,50.0,0
2739,-75.0,-74.0,50.0,51.0,0
2740,-75.0,-74.0,51.0,52.0,203
2741,-75.0,-74.0,52.0,53.0,45
2742,-75.0,-74.0,53.0,54.0,0
2743,-75.0,-74.0,54.0,55.0,0
2744,-75.0,-74.0,55.0,56.0,2
2745,-75.0,-74.0,56.0,57.0,0
2746,-75.0,-74.0,57.0,58.0,0
2747,-75.0,-74.0,58.0,59.0,0
2748,-75.0,-74.0,59.0,60.0,0
2749,-75.0,-74.0,60.0,61.0,0
2750,-75.0,-74.0,61.0,62.0,0
2751,-75.0,-74.0,62.0,63.0,0
2752,-75.0,-74.0,63.0,64.0,0
2753,-75.0,-74.0,64.0,65.0,0
2754,-75.0,-74.0,65.0,66.0,0
2755,-75.0,-74.0,66.0,67.0,0
2756,-75.0,-74.0,67.0,68.0,0
2757,-75.0,-74.0,68.0,69.0,0
2758,-75.0,-74.0,69.0,70.0,0
2759,-75.0,-74.0,70.0,71.0,0
2760,-75.0,-74.0,71.0,72.0,0
2761,-75.0,-74.0,72.0,73.0,0
2762,-75.0,-74.0,73.0,74.0,0
2763,-75.0,-74.0,74.0,75.0,0
2764,-75.0,-74.0,75.0,76.0,0
2765,-75.0,-74.0,76.0,77.0,0
2766,-75.0,-74.0,77.0,78.0,0
2767,-75.0,-74.0,78.0,79.0,0
2768,-75.0,-74.0,79.0,80.0,0
2769,-75.0,-74.0,80.0,81.0,0
2770,-75.0,-74.0,81.0,82.0,0
2771,-75.0,-74.0,82.0,83.0,0
2772,-74.0,-73.0,41.0,42.0,0
2773,-74.0,-73.0,42.0,43.0,0
2774,-74.0,-73.0,43.0,44.0,0
2775,-74.0,-73.0,44.0,45.0,0
2776,-74.0,-73.0,45.0,46.0,4
2777,-74.0,-73.0,46.0,47.0,0
2778,-74.0,-73.0,47.0,48.0,114
2779,-74.0,-73.0,48.0,49.0,236
2780,-74.0,-73.0,49.0,50.0,0
2781,-74.0,-73.0,50.0,51.0,6
2782,-74.0,-73.0,51.0,52.0,165
2783,-74.0,-73.0,52.0,53.0,63
2784,-74.0,-73.0,53.0,54.0,38
2785,-74.0,-73.0,54.0,55.0,0
2786,-74.0,-73.0,55.0,56.0,1
2787,-74.0,-73.0,56.0,57.0,0
2788,-74.0,-73.0,57.0,58.0,0
2789,-74.0,-73.0,58.0,59.0,0
2790,-74.0,-73.0,59.0,60.0,0
2791,-74.0,-73.0,60.0,61.0,0
2792,-74.0,-73.0,61.0,62.0,0
2793,-74.0,-73.0,62.0,63.0,0
2794,-74.0,-73.0,63.0,64.0,0
2795,-74.0,-73.0,64.0,65.0,0
2796,-74.0,-73.0,65.0,66.0,0
2797,-74.0,-73.0,66.0,67.0,0
2798,-74.0,-73.0,67.0,68.0,0
2799,-74.0,-73.0,68.0,69.0,0
2800,-74.0,-73.0,69.0,70.0,0
2801,-74.0,-73.0,70.0,71.0,0
2802,-74.0,-73.0,71.0,72.0,0
2803,-74.0,-73.0,72.0,73.0,0
2804,-74.0,-73.0,73.0,74.0,0
2805,-74.0,-73.0,74.0,75.0,0
2806,-74.0,-73.0,75.0,76.0,0
2807,-74.0,-73.0,76.0,77.0,0
2808,-74.0,-73.0,77.0,78.0,0
2809,-74.0,-73.0,78.0,79.0,0
2810,-74.0,-73.0,79.0,80.0,0
2811,-74.0,-73.0,80.0,81.0,0
2812,-74.0,-73.0,81.0,82.0,0
2813,-74.0,-73.0,82.0,83.0,0
2814,-73.0,-72.0,41.0,42.0,0
2815,-73.0,-72.0,42.0,43.0,0
2816,-73.0,-72.0,43.0,44.0,0
2817,-73.0,-72.0,44.0,45.0,0
2818,-73.0,-72.0,45.0,46.0,1
2819,-73.0,-72.0,46.0,47.0,1
2820,-73.0,-72.0,47.0,48.0,0
2821,-73.0,-72.0,48.0,49.0,3
2822,-73.0,-72.0,49.0,50.0,0
2823,-73.0,-72.0,50.0,51.0,12
2824,-73.0,-72.0,51.0,52.0,65
2825,-73.0,-72.0,52.0,53.0,57
2826,-73.0,-72.0,53.0,54.0,17
2827,-73.0,-72.0,54.0,55.0,0
2828,-73.0,-72.0,55.0,56.0,0
2829,-73.0,-72.0,56.0,57.0,0
2830,-73.0,-72.0,57.0,58.0,0
2831,-73.0,-72.0,58.0,59.0,0
2832,-73.0,-72.0,59.0,60.0,0
2833,-73.0,-72.0,60.0,61.0,0
2834,-73.0,-72.0,61.0,62.0,0
2835,-73.0,-72.0,62.0,63.0,0
2836,-73.0,-72.0,63.0,64.0,0
2837,-73.0,-72.0,64.0,65.0,0
2838,-73.0,-72.0,65.0,66.0,0
2839,-73.0,-72.0,66.0,67.0,0
2840,-73.0,-72.0,67.0,68.0,0
2841,-73.0,-72.0,68.0,69.0,0
2842,-73.0,-72.0,69.0,70.0,0
2843,-73.0,-72.0,70.0,71.0,0
2844,-73.0,-72.0,71.0,72.0,0
2845,-73.0,-72.0,72.0,73.0,0
2846,-73.0,-72.0,73.0,74.0,0
2847,-73.0,-72.0,74.0,75.0,0
2848,-73.0,-72.0,75.0,76.0,0
2849,-73.0,-72.0,76.0,77.0,0
2850,-73.0,-72.0,77.0,78.0,0
2851,-73.0,-72.0,78.0,79.0,0
2852,-73.0,-72.0,79.0,80.0,0
2853,-73.0,-72.0,80.0,81.0,0
2854,-73.0,-72.0,81.0,82.0,0
2855,-73.0,-72.0,82.0,83.0,0
2856,-72.0,-71.0,41.0,42.0,0
2857,-72.0,-71.0,42.0,43.0,0
2858,-72.0,-71.0,43.0,44.0,0
2859,-72.0,-71.0,44.0,45.0,0
2860,-72.0,-71.0,45.0,46.0,0
2861,-72.0,-71.0,46.0,47.0,2
2862,-72.0,-71.0,47.0,48.0,0
2863,-72.0,-71.0,48.0,49.0,0
2864,-72.0,-71.0,49.0,50.0,174
2865,-72.0,-71.0,50.0,51.0,60
2866,-72.0,-71.0,51.0,52.0,35
2867,-72.0,-71.0,52.0,53.0,108
2868,-72.0,-71.0,53.0,54.0,1
2869,-72.0,-71.0,54.0,55.0,1
2870,-72.0,-71.0,55.0,56.0,1
2871,-72.0,-71.0,56.0,57.0,26
2872,-72.0,-71.0,57.0,58.0,0
2873,-72.0,-71.0,58.0,59.0,0
2874,-72.0,-71.0,59.0,60.0,0
2875,-72.0,-71.0,60.0,61.0,0
2876,-72.0,-71.0,61.0,62.0,0
2877,-72.0,-71.0,62.0,63.0,0
2878,-72.0,-71.0,63.0,64.0,0
2879,-72.0,-71.0,64.0,65.0,0
2880,-72.0,-71.0,65.0,66.0,0
2881,-72.0,-71.0,66.0,67.0,0
2882,-72.0,-71.0,67.0,68.0,0
2883,-72.0,-71.0,68.0,69.0,0
2884,-72.0,-71.0,69.0,70.0,0
2885,-72.0,-71.0,70.0,71.0,0
2886,-72.0,-71.0,71.0,72.0,0
2887,-72.0,-71.0,72.0,73.0,0
2888,-72.0,-71.0,73.0,74.0,0
2889,-72.0,-71.0,74.0,75.0,0
2890,-72.0,-71.0,75.0,76.0,0
2891,-72.0,-71.0,76.0,77.0,0
2892,-72.0,-71.0,77.0,78.0,0
2893,-72.0,-71.0,78.0,79.0,0
2894,-72.0,-71.0,79.0,80.0,0
2895,-72.0,-71.0,80.0,81.0,0
2896,-72.0,-71.0,81.0,82.0,0
2897,-72.0,-71.0,82.0,83.0,0
2898,-71.0,-70.0,41.0,42.0,0
2899,-71.0,-70.0,42.0,43.0,0
2900,-71.0,-70.0,43.0,44.0,0
2901,-71.0,-70.0,44.0,45.0,0
2902,-71.0,-70.0,45.0,46.0,0
2903,-71.0,-70.0,46.0,47.0,1
2904,-71.0,-70.0,47.0,48.0,0
2905,-71.0,-70.0,48.0,49.0,0
2906,-71.0,-70.0,49.0,50.0,59
2907,-71.0,-70.0,50.0,51.0,5
2908,-71.0,-70.0,51.0,52.0,13
2909,-71.0,-70.0,52.0,53.0,108
2910,-71.0,-70.0,53.0,54.0,2
2911,-71.0,-70.0,54.0,55.0,0
2912,-71.0,-70.0,55.0,56.0,8
2913,-71.0,-70.0,56.0,57.0,0
2914,-71.0,-70.0,57.0,58.0,0
2915,-71.0,-70.0,58.0,59.0,0
2916,-71.0,-70.0,59.0,60.0,0
2917,-71.0,-70.0,60.0,61.0,0
2918,-71.0,-70.0,61.0,62.0,0
2919,-71.0,-70.0,62.0,63.0,0
2920,-71.0,-70.0,63.0,64.0,0
2921,-71.0,-70.0,64.0,65.0,0
2922,-71.0,-70.0,65.0,66.0,0
2923,-71.0,-70.0,66.0,67.0,0
2924,-71.0,-70.0,67.0,68.0,0
2925,-71.0,-70.0,68.0,69.0,0
2926,-71.0,-70.0,69.0,70.0,0
2927,-71.0,-70.0,70.0,71.0,0
2928,-71.0,-70.0,71.0,72.0,0
2929,-71.0,-70.0,72.0,73.0,0
2930,-71.0,-70.0,73.0,74.0,0
2931,-71.0,-70.0,74.0,75.0,0
2932,-71.0,-70.0,75.0,76.0,0
2933,-71.0,-70.0,76.0,77.0,0
2934,-71.0,-70.0,77.0,78.0,0
2935,-71.0,-70.0,78.0,79.0,0
2936,-71.0,-70.0,79.0,80.0,0
2937,-71.0,-70.0,80.0,81.0,0
2938,-71.0,-70.0,81.0,82.0,0
2939,-71.0,-70.0,82.0,83.0,0
2940,-70.0,-69.0,41.0,42.0,0
2941,-70.0,-69.0,42.0,43.0,0
2942,-70.0,-69.0,43.0,44.0,0
2943,-70.0,-69.0,44.0,45.0,0
2944,-70.0,-69.0,45.0,46.0,0
2945,-70.0,-69.0,46.0,47.0,0
2946,-70.0,-69.0,47.0,48.0,14
2947,-70.0,-69.0,48.0,49.0,0
2948,-70.0,-69.0,49.0,50.0,24
2949,-70.0,-69.0,50.0,51.0,3
2950,-70.0,-69.0,51.0,52.0,0
2951,-70.0,-69.0,52.0,53.0,406
2952,-70.0,-69.0,53.0,54.0,0
2953,-70.0,-69.0,54.0,55.0,4
2954,-70.0,-69.0,55.0,56.0,0
2955,-70.0,-69.0,56.0,57.0,56
2956,-70.0,-69.0,57.0,58.0,0
2957,-70.0,-69.0,58.0,59.0,0
2958,-70.0,-69.0,59.0,60.0,0
2959,-70.0,-69.0,60.0,61.0,0
2960,-70.0,-69.0,61.0,62.0,0
2961,-70.0,-69.0,62.0,63.0,0
2962,-70.0,-69.0,63.0,64.0,0
2963,-70.0,-69.0,64.0,65.0,0
2964,-70.0,-69.0,65.0,66.0,0
2965,-70.0,-69.0,66.0,67.0,0
2966,-70.0,-69.0,67.0,68.0,0
2967,-70.0,-69.0,68.0,69.0,0
2968,-70.0,-69.0,69.0,70.0,0
2969,-70.0,-69.0,70.0,71.0,0
2970,-70.0,-69.0,71.0,72.0,0
2971,-70.0,-69.0,72.0,73.0,0
2972,-70.0,-69.0,73.0,74.0,0
2973,-70.0,-69.0,74.0,75.0,0
2974,-70.0,-69.0,75.0,76.0,0
2975,-70.0,-69.0,76.0,77.0,0
2976,-70.0,-69.0,77.0,78.0,0
2977,-70.0,-69.0,78.0,79.0,0
2978,-70.0,-69.0,79.0,80.0,0
2979,-70.0,-69.0,80.0,81.0,0
2980,-70.0,-69.0,81.0,82.0,0
2981,-70.0,-69.0,82.0,83.0,0
2982,-69.0,-68.0,41.0,42.0,0
2983,-69.0,-68.0,42.0,43.0,0
2984,-69.0,-68.0,43.0,44.0,0
2985,-69.0,-68.0,44.0,45.0,0
2986,-69.0,-68.0,45.0,46.0,0
2987,-69.0,-68.0,46.0,47.0,0
2988,-69.0,-68.0,47.0,48.0,0
2989,-69.0,-68.0,48.0,49.0,0
2990,-69.0,-68.0,49.0,50.0,0
2991,-69.0,-68.0,50.0,51.0,21
2992,-69.0,-68.0,51.0,52.0,5
2993,-69.0,-68.0,52.0,53.0,12
2994,-69.0,-68.0,53.0,54.0,0
2995,-69.0,-68.0,54.0,55.0,0
2996,-69.0,-68.0,55.0,56.0,2
2997,-69.0,-68.0,56.0,57.0,26
2998,-69.0,-68.0,57.0,58.0,1
2999,-69.0,-68.0,58.0,59.0,0
3000,-69.0,-68.0,59.0,60.0,0
3001,-69.0,-68.0,60.0,61.0,0
3002,-69.0,-68.0,61.0,62.0,0
3003,-69.0,-68.0,62.0,63.0,0
3004,-69.0,-68.0,63.0,64.0,0
3005,-69.0,-68.0,64.0,65.0,0
3006,-69.0,-68.0,65.0,66.0,0
3007,-69.0,-68.0,66.0,67.0,0
3008,-69.0,-68.0,67.0,68.0,0
3009,-69.0,-68.0,68.0,69.0,0
3010,-69.0,-68.0,69.0,70.0,0
3011,-69.0,-68.0,70.0,71.0,0
3012,-69.0,-68.0,71.0,72.0,0
3013,-69.0,-68.0,72.0,73.0,0
3014,-69.0,-68.0,73.0,74.0,0
3015,-69.0,-68.0,74.0,75.0,0
3016,-69.0,-68.0,75.0,76.0,0
3017,-69.0,-68.0,76.0,77.0,0
3018,-69.0,-68.0,77.0,78.0,0
3019,-69.0,-68.0,78.0,79.0,0
3020,-69.0,-68.0,79.0,80.0,0
3021,-69.0,-68.0,80.0,81.0,0
3022,-69.0,-68.0,81.0,82.0,0
3023,-69.0,-68.0,82.0,83.0,0
3024,-68.0,-67.0,41.0,42.0,0
3025,-68.0,-67.0,42.0,43.0,0
3026,-68.0,-67.0,43.0,44.0,0
3027,-68.0,-67.0,44.0,45.0,0
3028,-68.0,-67.0,45.0,46.0,2
3029,-68.0,-67.0,46.0,47.0,0
3030,-68.0,-67.0,47.0,48.0,0
3031,-68.0,-67.0,48.0,49.0,0
3032,-68.0,-67.0,49.0,50.0,0
3033,-68.0,-67.0,50.0,51.0,15
3034,-68.0,-67.0,51.0,52.0,3
3035,-68.0,-67.0,52.0,53.0,0
3036,-68.0,-67.0,53.0,54.0,0
3037,-68.0,-67.0,54.0,55.0,0
3038,-68.0,-67.0,55.0,56.0,0
3039,-68.0,-67.0,56.0,57.0,0
3040,-68.0,-67.0,57.0,58.0,0
3041,-68.0,-67.0,58.0,59.0,0
3042,-68.0,-67.0,59.0,60.0,0
3043,-68.0,-67.0,60.0,61.0,0
3044,-68.0,-67.0,61.0,62.0,0
3045,-68.0,-67.0,62.0,63.0,0
3046,-68.0,-67.0,63.0,64.0,0
3047,-68.0,-67.0,64.0,65.0,0
3048,-68.0,-67.0,65.0,66.0,0
3049,-68.0,-67.0,66.0,67.0,0
3050,-68.0,-67.0,67.0,68.0,0
3051,-68.0,-67.0,68.0,69.0,0
3052,-68.0,-67.0,69.0,70.0,0
3053,-68.0,-67.0,70.0,71.0,0
3054,-68.0,-67.0,71.0,72.0,0
3055,-68.0,-67.0,72.0,73.0,0
3056,-68.0,-67.0,73.0,74.0,0
3057,-68.0,-67.0,74.0,75.0,0
3058,-68.0,-67.0,75.0,76.0,0
3059,-68.0,-67.0,76.0,77.0,0
3060,-68.0,-67.0,77.0,78.0,0
3061,-68.0,-67.0,78.0,79.0,0
3062,-68.0,-67.0,79.0,80.0,0
3063,-68.0,-67.0,80.0,81.0,0
3064,-68.0,-67.0,81.0,82.0,0
3065,-68.0,-67.0,82.0,83.0,0
3066,-67.0,-66.0,41.0,42.0,0
3067,-67.0,-66.0,42.0,43.0,0
3068,-67.0,-66.0,43.0,44.0,0
3069,-67.0,-66.0,44.0,45.0,0
