latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.2339,-127.2011,306.3,1.8,1.3,2011-03-25,0534,Terra,MODIS,67,6.03,270.3,31.6,N,0
54.2453,-127.1841,302.6,1.8,1.3,2011-03-25,0534,Terra,MODIS,46,6.03,269.8,23.8,N,0
51.7061,-122.8393,341.8,1.1,1,2011-03-25,2052,Aqua,MODIS,80,6.03,277.2,56.6,D,0
53.4447,-123.5116,303.1,1.1,1,2011-03-25,2053,Aqua,MODIS,41,6.03,270.7,9.8,D,0
51.7012,-122.8239,344.9,1.4,1.2,2011-03-26,1948,Terra,MODIS,89,6.03,277.5,93.9,D,0
51.7037,-122.8074,308.2,1.4,1.2,2011-03-26,1948,Terra,MODIS,67,6.03,276.4,19.7,D,0
51.6976,-122.8324,311.3,1.4,1.2,2011-03-26,1948,Terra,MODIS,52,6.03,276,21.8,D,0
51.677,-123.1673,350.5,1.4,1.2,2011-03-26,1948,Terra,MODIS,91,6.03,277.5,107.1,D,0
51.6731,-123.1484,365.5,1.4,1.2,2011-03-26,1948,Terra,MODIS,87,6.03,278.9,170,D,0
51.6819,-123.1705,310.5,1.4,1.2,2011-03-26,1948,Terra,MODIS,70,6.03,276.4,21.1,D,0
51.6931,-122.8236,310.1,4.3,1.9,2011-03-26,1957,Aqua,MODIS,30,6.03,276.5,106.8,D,0
51.6955,-122.8325,313.1,4.3,1.9,2011-03-26,1957,Aqua,MODIS,57,6.03,276.5,131.2,D,0
51.6703,-123.1597,326.4,4.4,1.9,2011-03-26,1958,Aqua,MODIS,80,6.03,276.3,247.3,D,0
51.6711,-123.1646,327.2,4.4,1.9,2011-03-26,1958,Aqua,MODIS,76,6.03,276.2,255.3,D,0
51.6541,-123.1275,316.6,1.6,1.2,2011-03-26,2135,Aqua,MODIS,67,6.03,277.2,35.6,D,0
51.7016,-122.8264,345.9,1.6,1.3,2011-03-26,2135,Aqua,MODIS,94,6.03,278.8,119.2,D,0
51.6996,-122.85,326.7,1.6,1.3,2011-03-26,2135,Aqua,MODIS,85,6.03,278.3,58.5,D,0
51.6745,-123.1535,345.4,1.6,1.2,2011-03-26,2135,Aqua,MODIS,89,6.03,278.6,108.8,D,0
51.6726,-123.1765,325.5,1.6,1.2,2011-03-26,2135,Aqua,MODIS,84,6.03,277.8,51,D,0
51.7006,-122.8332,339.7,1.6,1.3,2011-03-26,2135,Aqua,MODIS,92,6.03,279.4,96.7,D,0
51.6988,-122.8569,300.4,1.6,1.3,2011-03-26,2135,Aqua,MODIS,36,6.03,277.6,14.2,D,0
51.6751,-123.1605,341,1.6,1.2,2011-03-26,2135,Aqua,MODIS,87,6.03,279,95.8,D,0
53.7087,-125.6845,316.4,1.3,1.1,2011-03-26,2136,Aqua,MODIS,62,6.03,273.3,28.8,D,0
52.823,-123.2773,311,1.9,1.3,2011-03-27,0522,Terra,MODIS,81,6.03,269,41.2,N,0
45.2697,-66.8455,306.2,1,1,2011-03-27,1537,Terra,MODIS,63,6.03,274.5,12.2,D,0
54.524,-123.5318,322.1,1.3,1.1,2011-03-27,2041,Aqua,MODIS,58,6.03,278.3,34.6,D,0
54.7119,-119.0609,305.4,1.3,1.1,2011-03-28,1935,Terra,MODIS,0,6.03,272.9,15.2,D,0
54.1119,-118.1136,330,1.4,1.2,2011-03-28,1935,Terra,MODIS,0,6.03,272.3,56.6,D,0
54.2325,-127.1755,301.8,1,1,2011-03-28,1935,Terra,MODIS,37,6.03,276,8.5,D,0
52.3712,-123.3484,347.7,1.1,1,2011-03-28,1936,Terra,MODIS,83,6.03,276.6,68.3,D,0
51.5408,-121.3696,314.4,1.2,1.1,2011-03-28,1936,Terra,MODIS,56,6.03,275.2,23.3,D,0
51.5375,-121.3522,319.4,1.3,1.1,2011-03-28,1936,Terra,MODIS,57,6.03,274.4,29.4,D,0
56.6889,-121.6527,304.8,1.6,1.2,2011-03-28,2124,Aqua,MODIS,60,6.03,276.8,19.4,D,0
56.6868,-121.6791,338.6,1.6,1.2,2011-03-28,2124,Aqua,MODIS,91,6.03,276.7,88,D,0
44.173,-78.0869,314.6,1.9,1.3,2011-03-29,1846,Aqua,MODIS,75,6.03,284,35.7,D,0
44.1713,-78.1101,308.5,1.9,1.3,2011-03-29,1846,Aqua,MODIS,63,6.03,284,24,D,0
44.1658,-78.1025,318.9,1.9,1.3,2011-03-29,1846,Aqua,MODIS,79,6.03,284.2,41.6,D,0
56.6016,-122.064,318,2.3,1.5,2011-03-29,2017,Terra,MODIS,0,6.03,276,63,D,0
56.5986,-122.0594,312.1,2.3,1.5,2011-03-29,2017,Terra,MODIS,55,6.03,276.8,47.3,D,0
56.6031,-122.0674,323.3,1.3,1.1,2011-03-29,2029,Aqua,MODIS,78,6.03,278.3,35.8,D,0
52.9297,-105.6339,301,1.7,1.3,2011-03-30,0414,Terra,MODIS,36,6.03,265.2,24.8,N,0
44.9952,-75.7986,325,1.2,1.1,2011-03-30,1751,Aqua,MODIS,83,6.03,284.3,31.9,D,0
45.8334,-73.2504,303,1,1,2011-03-30,1751,Aqua,MODIS,55,6.03,286.4,7.1,D,2
52.5189,-123.8214,319.6,1,1,2011-03-30,2111,Aqua,MODIS,75,6.03,275,22.5,D,0
52.5169,-123.836,324.3,1,1,2011-03-30,2111,Aqua,MODIS,83,6.03,275.2,27.4,D,0
45.538,-61.7677,303.7,1,1,2011-03-31,1512,Terra,MODIS,57,6.03,279.9,8.2,D,0
45.4034,-63.5243,302.7,1.4,1.2,2011-03-31,1656,Aqua,MODIS,53,6.03,284.9,9,D,2
46.4749,-81.0354,301.8,1.1,1,2011-03-31,1835,Aqua,MODIS,0,6.03,282.6,7.2,D,2
52.0382,-121.4742,306.5,2.2,1.5,2011-03-31,2016,Aqua,MODIS,0,6.03,275,37.2,D,0
52.0359,-121.4804,309.7,2.2,1.5,2011-03-31,2016,Aqua,MODIS,0,6.03,275.6,44.2,D,0
52.5209,-123.815,302.5,2.8,1.6,2011-03-31,2016,Aqua,MODIS,40,6.03,272.3,41.1,D,0
52.1394,-121.8028,305.2,3.1,1.7,2011-03-31,2154,Aqua,MODIS,57,6.03,278.7,52.6,D,0
53.4309,-123.5135,311.6,1.2,1.1,2011-04-01,0540,Terra,MODIS,83,6.03,270.2,21.4,N,0
53.4276,-123.5314,319.9,1.2,1.1,2011-04-01,0540,Terra,MODIS,99,6.03,271.2,30.7,N,0
54.076,-118.4095,300.2,1,1,2011-04-01,1910,Terra,MODIS,0,6.03,269.1,9.1,D,0
53.8986,-118.657,323.3,1,1,2011-04-01,1910,Terra,MODIS,62,6.03,267.7,26.8,D,0
53.7085,-125.6857,335.9,1.4,1.2,2011-04-01,1911,Terra,MODIS,80,6.03,276,67,D,0
53.7066,-125.6645,307.3,1.4,1.2,2011-04-01,1911,Terra,MODIS,48,6.03,275.3,17.6,D,0
53.7048,-125.6936,321.9,1.4,1.2,2011-04-01,1911,Terra,MODIS,66,6.03,276,40.6,D,0
53.7028,-125.6722,325.1,1.4,1.2,2011-04-01,1911,Terra,MODIS,78,6.03,275.8,46,D,0
54.6105,-119.3989,337.8,1.1,1,2011-04-01,2059,Aqua,MODIS,91,6.03,272.1,50.9,D,0
46.5772,-80.7847,309.3,1.2,1.1,2011-04-02,0303,Terra,MODIS,77,6.03,268.7,18.7,N,0
46.5746,-80.7994,319.9,1.2,1.1,2011-04-02,0303,Terra,MODIS,99,6.03,270.1,29.6,N,2
54.7115,-126.8748,314.7,1.1,1,2011-04-02,0623,Terra,MODIS,90,6.03,269,21,N,0
54.7095,-126.8919,311.1,1.1,1,2011-04-02,0623,Terra,MODIS,82,6.03,268.4,17.8,N,0
54.7208,-126.878,301.2,1.1,1,2011-04-02,0623,Terra,MODIS,39,6.03,268.5,11.5,N,0
56.6039,-122.0296,302.9,4.3,1.9,2011-04-02,1814,Terra,MODIS,39,6.03,274.6,72.3,D,0
51.7655,-120.72,315.3,3.6,1.8,2011-04-02,1816,Terra,MODIS,60,6.03,274.1,117.1,D,0
51.7735,-120.7258,322.7,3.6,1.8,2011-04-02,1816,Terra,MODIS,62,6.03,274.3,163.1,D,0
53.7177,-125.6755,306.1,1.2,1.1,2011-04-02,1954,Terra,MODIS,63,6.03,276.4,13.1,D,0
53.7085,-125.6806,330.8,1.2,1.1,2011-04-02,1954,Terra,MODIS,78,6.03,276.6,41.7,D,0
53.7053,-125.6636,310,1.2,1.1,2011-04-02,1954,Terra,MODIS,53,6.03,275.4,15.7,D,0
55.6118,-122.3535,300.1,2.3,1.5,2011-04-02,2142,Aqua,MODIS,20,6.03,274.4,25.7,D,0
45.1739,-73.7765,305.9,1.2,1.1,2011-04-03,1543,Terra,MODIS,62,6.03,284.4,9.9,D,0
45.1722,-73.7615,302.4,1.2,1.1,2011-04-03,1543,Terra,MODIS,52,6.03,282.7,7,D,0
56.9378,-121.5726,304.5,1.1,1,2011-04-04,1940,Terra,MODIS,45,6.03,273.8,11.3,D,0
53.9027,-118.6628,311.4,1.6,1.2,2011-04-04,1941,Terra,MODIS,71,6.03,275.4,30.2,D,0
53.8977,-118.64,343,1.6,1.2,2011-04-04,1941,Terra,MODIS,88,6.03,275.9,106.7,D,0
53.8916,-118.635,306.2,2.7,1.6,2011-04-04,1952,Aqua,MODIS,44,6.03,274.5,46.6,D,0
52.8567,-119.3015,301.4,2.1,1.4,2011-04-04,2129,Aqua,MODIS,36,6.03,279.6,22.6,D,0
53.8946,-118.6625,308.6,2.3,1.5,2011-04-04,2129,Aqua,MODIS,64,6.03,275.8,41.4,D,0
53.8916,-118.6711,301.1,2.3,1.5,2011-04-04,2129,Aqua,MODIS,42,6.03,276,28.7,D,0
56.9319,-121.5863,309.7,1.8,1.3,2011-04-04,2130,Aqua,MODIS,69,6.03,276.9,31.4,D,0
57.0444,-111.6137,301.6,1,1,2011-04-05,1845,Terra,MODIS,0,6.03,285.7,5.2,D,0
57.0058,-111.4776,300.8,1,1,2011-04-05,1845,Terra,MODIS,0,6.03,287.1,5.3,D,0
52.849,-119.2875,310.2,1.1,1.1,2011-04-05,2034,Aqua,MODIS,32,6.03,278.9,15.5,D,0
52.8516,-119.2937,311.5,1.1,1.1,2011-04-05,2034,Aqua,MODIS,0,6.03,278.8,17.3,D,0
50.8505,-120.2485,301.8,2,1.4,2011-04-07,1834,Terra,MODIS,45,6.03,289.2,12.1,D,0
50.5808,-121.0568,310.3,2.2,1.4,2011-04-07,1835,Terra,MODIS,20,6.03,267.7,39.5,D,0
50.5774,-121.0536,320.3,3.6,1.8,2011-04-07,2012,Terra,MODIS,0,6.03,268,146.8,D,0
50.5015,-120.6082,305.6,2,1.4,2011-04-07,2021,Aqua,MODIS,54,6.03,272.8,30.5,D,0
50.5777,-121.0669,310.3,1,1,2011-04-08,0545,Terra,MODIS,80,6.03,265.8,17.1,N,0
50.5909,-121.1031,317.4,1,1,2011-04-08,0545,Terra,MODIS,95,6.03,265.5,23,N,0
45.211,-75.1127,303.9,1,1,2011-04-08,1601,Terra,MODIS,57,6.03,289.2,5.2,D,0
45.838,-64.1452,305.9,1.6,1.3,2011-04-08,1745,Aqua,MODIS,61,6.03,281.5,17.4,D,0
45.8358,-64.1506,302.4,1.6,1.3,2011-04-08,1745,Aqua,MODIS,52,6.03,280.1,14.1,D,0
45.8395,-73.2483,301.6,1.1,1,2011-04-08,1745,Aqua,MODIS,35,6.03,289.3,3.6,D,0
45.8954,-77.4918,300.1,1.6,1.2,2011-04-08,1745,Aqua,MODIS,29,6.03,286.1,11.4,D,0
55.9009,-110.8191,322.6,1.6,1.3,2011-04-08,1916,Terra,MODIS,82,6.03,278.4,49.6,D,0
55.8929,-110.8299,314.9,2,1.4,2011-04-08,1927,Aqua,MODIS,75,6.03,279.1,46.5,D,0
55.9021,-110.8329,307.6,2,1.4,2011-04-08,1927,Aqua,MODIS,66,6.03,278.5,31.1,D,0
50.4426,-110.4971,315.3,2.7,1.6,2011-04-08,2104,Aqua,MODIS,63,6.03,286.4,49.6,D,0
50.4407,-110.5349,344.5,2.7,1.6,2011-04-08,2104,Aqua,MODIS,94,6.03,288.2,207.1,D,0
50.4456,-110.5017,320.4,2.7,1.6,2011-04-08,2104,Aqua,MODIS,70,6.03,285.9,73.2,D,0
50.4439,-110.5393,338.9,2.7,1.6,2011-04-08,2104,Aqua,MODIS,79,6.03,287.5,171.5,D,0
46.1566,-60.1849,311.1,1.1,1.1,2011-04-09,1649,Aqua,MODIS,0,6.03,290.3,12.6,D,2
57.0063,-111.4817,304.8,1.3,1.1,2011-04-09,1820,Terra,MODIS,0,6.03,288.6,9.2,D,0
55.8945,-110.829,306.2,1.2,1.1,2011-04-09,1821,Terra,MODIS,63,6.03,279,13.1,D,0
55.8932,-110.8163,304.8,1.2,1.1,2011-04-09,1821,Terra,MODIS,60,6.03,279.2,12,D,0
43.259,-79.8105,305.2,1,1,2011-04-09,1827,Aqua,MODIS,53,6.03,283,5.4,D,2
42.8045,-80.0985,300.9,1,1,2011-04-09,1827,Aqua,MODIS,24,6.03,277.8,4.7,D,2
50.0702,-114.0251,300.7,1.4,1.2,2011-04-09,2008,Aqua,MODIS,31,6.03,270.1,13.5,D,0
55.8944,-110.8233,323.5,1,1,2011-04-09,2010,Aqua,MODIS,82,6.03,281.3,24.5,D,0
45.4248,-63.6933,301.9,1.2,1.1,2011-04-10,1732,Aqua,MODIS,44,6.03,289.7,6.3,D,0
45.4232,-63.7086,304.7,1.2,1.1,2011-04-10,1732,Aqua,MODIS,58,6.03,292.4,8.2,D,0
49.4814,-113.2676,314.8,1.4,1.2,2011-04-10,1905,Terra,MODIS,75,6.03,288.4,20.7,D,0
53.0987,-108.3037,300.8,2.5,1.5,2011-04-10,2052,Aqua,MODIS,32,6.03,286.7,16.7,D,0
53.1003,-108.266,307.1,2.5,1.5,2011-04-10,2052,Aqua,MODIS,61,6.03,286.3,31.7,D,0
54.1071,-118.0991,318.7,1.1,1.1,2011-04-12,1852,Terra,MODIS,68,6.03,275.5,24.9,D,0
54.1063,-118.124,346.5,1.1,1.1,2011-04-12,1852,Terra,MODIS,95,6.03,276.7,72.7,D,0
54.1044,-118.1069,343.9,1.1,1.1,2011-04-12,1852,Terra,MODIS,93,6.03,277.3,66.4,D,0
44.404,-77.9946,305.9,2.9,1.6,2011-04-12,1858,Aqua,MODIS,50,6.03,291.4,22.4,D,0
44.4021,-78.0306,308.2,2.8,1.6,2011-04-12,1858,Aqua,MODIS,66,6.03,291.3,29,D,0
44.4065,-78.0028,309.4,2.9,1.6,2011-04-12,1858,Aqua,MODIS,69,6.03,291.3,37.3,D,0
44.4048,-78.0387,304.3,2.8,1.6,2011-04-12,1858,Aqua,MODIS,59,6.03,291.3,22.1,D,0
55.1458,-121.1083,300.2,1.1,1,2011-04-12,2041,Aqua,MODIS,31,6.03,275,8.6,D,0
42.6946,-81.774,306.6,1,1,2011-04-13,1621,Terra,MODIS,53,6.03,292.8,4.1,D,0
42.5849,-81.8942,307.8,1.9,1.3,2011-04-13,1803,Aqua,MODIS,60,6.03,293.2,12,D,0
43.1043,-80.9896,307.1,1.6,1.3,2011-04-13,1803,Aqua,MODIS,61,6.03,294.1,8.8,D,0
52.8757,-122.6602,305.6,1.1,1,2011-04-13,1935,Terra,MODIS,62,6.03,274.6,12.4,D,0
48.4625,-88.5449,314.6,1,1,2011-04-14,1702,Terra,MODIS,0,6.03,277.9,15.7,D,0
50.3329,-120.6139,335.9,1,1,2011-04-15,0551,Terra,MODIS,100,6.03,266.5,43.5,N,0
50.3309,-120.6276,327.4,1,1,2011-04-15,0551,Terra,MODIS,100,6.03,266,31.5,N,0
43.2631,-79.8001,300.6,1.1,1.1,2011-04-15,1608,Terra,MODIS,30,6.03,280.3,4.9,D,0
45.8354,-73.2478,304.7,1,1,2011-04-15,1751,Aqua,MODIS,56,6.03,288,6.7,D,2
49.0916,-122.5299,304.3,1,1,2011-04-15,1924,Terra,MODIS,58,6.03,287.2,6.5,D,0
45.7753,-66.2195,301.6,1.8,1.3,2011-04-16,1656,Aqua,MODIS,39,6.03,274.2,17.7,D,0
53.9252,-123.8965,302.6,1.2,1.1,2011-04-17,0540,Terra,MODIS,50,6.03,265.8,14.7,N,0
58.4893,-111.7271,302,1.6,1.3,2011-04-18,1814,Terra,MODIS,28,6.03,270.6,15.8,D,0
58.478,-111.7301,304.8,1.6,1.3,2011-04-18,1814,Terra,MODIS,42,6.03,272,19.4,D,0
58.4802,-111.7368,305,1.6,1.3,2011-04-18,1814,Terra,MODIS,24,6.03,273.3,18.9,D,0
58.478,-111.727,304.1,1,1,2011-04-18,2004,Aqua,MODIS,58,6.03,272.4,9.9,D,0
58.4754,-111.7437,305.9,1,1,2011-04-18,2004,Aqua,MODIS,62,6.03,274.1,11,D,0
46.572,-80.79,302,1.7,1.3,2011-04-19,0347,Terra,MODIS,46,6.03,270.1,22.6,N,2
45.8399,-73.2437,301.2,1.2,1.1,2011-04-19,1543,Terra,MODIS,39,6.03,286.8,4.9,D,2
45.6021,-66.5501,310.7,1,1,2011-04-19,1726,Aqua,MODIS,70,6.03,286.7,11.1,D,0
58.5329,-111.7274,362.8,1,1,2011-04-19,1857,Terra,MODIS,0,6.03,283.7,96.7,D,0
58.5481,-111.6445,355.4,1,1,2011-04-19,1857,Terra,MODIS,0,6.03,281.1,79,D,0
58.5269,-111.7494,314.8,1,1,2011-04-19,1857,Terra,MODIS,30,6.03,278.9,14.1,D,0
58.5254,-111.7342,327,2.6,1.5,2011-04-19,1909,Aqua,MODIS,0,6.03,279.4,104.4,D,0
58.5544,-111.6269,374.5,1.8,1.3,2011-04-19,2047,Aqua,MODIS,100,6.03,280.5,0,D,0
55.1187,-127.772,311.9,1,1,2011-04-20,0611,Terra,MODIS,83,6.03,271.8,16.5,N,0
55.1164,-127.7874,305.9,1,1,2011-04-20,0611,Terra,MODIS,66,6.03,271.5,12.4,N,0
54.2872,-109.6073,307.6,1.6,1.2,2011-04-20,1803,Terra,MODIS,46,6.03,281.7,18.1,D,0
54.2852,-109.583,308.4,1.6,1.2,2011-04-20,1803,Terra,MODIS,51,6.03,280.4,18.5,D,0
51.2185,-101.242,302.3,1,1,2011-04-20,1803,Terra,MODIS,0,6.03,280.8,7.7,D,0
58.4947,-111.6869,311,2.1,1.4,2011-04-20,1940,Terra,MODIS,45,6.03,273.4,41.9,D,0
55.1215,-127.7721,314.4,1,1,2011-04-20,1941,Terra,MODIS,56,6.03,276.9,17,D,0
51.2204,-101.2446,322.8,1.1,1,2011-04-20,1950,Aqua,MODIS,71,6.03,280.6,25.5,D,0
51.2186,-101.2597,302.8,1.1,1,2011-04-20,1950,Aqua,MODIS,47,6.03,280.3,8.3,D,0
58.5013,-111.6947,319.6,1.1,1.1,2011-04-20,1952,Aqua,MODIS,79,6.03,276.4,23.9,D,0
58.4979,-111.713,311.8,1.1,1.1,2011-04-20,1952,Aqua,MODIS,71,6.03,276.7,15.7,D,0
54.4417,-126.219,308.9,1.1,1,2011-04-21,1100,Aqua,MODIS,76,6.03,267.6,17.3,N,0
54.4445,-126.2354,324.1,1.1,1,2011-04-21,1100,Aqua,MODIS,100,6.03,268.2,32.5,N,0
49.1304,-96.3771,315.4,1.5,1.2,2011-04-21,1709,Terra,MODIS,64,6.03,281.7,23.9,D,0
49.1285,-96.3573,318.1,1.5,1.2,2011-04-21,1709,Terra,MODIS,73,6.03,281.9,28.1,D,0
49.1411,-96.3749,325.9,1.5,1.2,2011-04-21,1709,Terra,MODIS,82,6.03,282.4,41.4,D,0
49.1392,-96.355,322.2,1.5,1.2,2011-04-21,1709,Terra,MODIS,71,6.03,282.9,34.6,D,0
55.9124,-110.7332,309,1,1,2011-04-21,1845,Terra,MODIS,64,6.03,280.2,11,D,0
55.3459,-118.2611,306.3,1.3,1.1,2011-04-21,1846,Terra,MODIS,60,6.03,283.1,14,D,0
54.9796,-119.3549,310.6,1.5,1.2,2011-04-21,1846,Terra,MODIS,70,6.03,278.3,23.4,D,0
50.7171,-105.9632,312,1.8,1.3,2011-04-21,1846,Terra,MODIS,72,6.03,290.5,20.6,D,0
55.3478,-118.2812,320.5,1.3,1.1,2011-04-21,1846,Terra,MODIS,80,6.03,283.1,31.5,D,0
50.7127,-105.9567,300.5,4.1,1.9,2011-04-21,1855,Aqua,MODIS,36,6.03,288.1,24.6,D,0
55.3432,-118.2813,337.2,1,1,2011-04-21,2034,Aqua,MODIS,90,6.03,282.8,42.8,D,0
55.3456,-118.2659,303.6,1,1,2011-04-21,2034,Aqua,MODIS,53,6.03,281.9,7.9,D,0
50.412,-121.0749,302.1,1,1,2011-04-22,0558,Terra,MODIS,47,6.03,266.8,11.3,N,0
51.7492,-102.2006,303.2,1,1,2011-04-22,1938,Aqua,MODIS,55,6.03,287.1,5.3,D,0
50.2976,-113.7361,306.5,2.6,1.5,2011-04-22,2116,Aqua,MODIS,50,6.03,291.6,20.8,D,0
54.9758,-119.3457,300.2,1.6,1.2,2011-04-22,2117,Aqua,MODIS,31,6.03,280.1,12.8,D,0
52.6141,-114.3554,315.5,1.3,1.1,2011-04-23,0503,Terra,MODIS,91,6.03,269,28.3,N,0
52.6175,-114.3376,311.5,1.3,1.1,2011-04-23,0503,Terra,MODIS,83,6.03,267.8,23.7,N,0
45.622,-63.6485,300.1,1,1,2011-04-23,1518,Terra,MODIS,29,6.03,286.8,4.4,D,0
43.7623,-80.6076,304.8,2.1,1.4,2011-04-23,1657,Terra,MODIS,60,6.03,286.6,20.7,D,0
43.2624,-79.8018,305.8,2.4,1.5,2011-04-23,1657,Terra,MODIS,0,6.03,291,12.1,D,2
42.8045,-80.1023,304.9,2.4,1.5,2011-04-23,1657,Terra,MODIS,0,6.03,288.7,20.3,D,2
50.8392,-97.0716,301.5,2.2,1.4,2011-04-23,1842,Aqua,MODIS,40,6.03,287.2,18.6,D,0
50.8383,-97.0778,304.7,2.2,1.4,2011-04-23,1842,Aqua,MODIS,59,6.03,287.4,23.9,D,0
51.2822,-110.5041,301.3,1,1,2011-04-23,2021,Aqua,MODIS,17,6.03,285.5,3.6,D,0
51.5866,-113.4864,306.5,1,1,2011-04-23,2021,Aqua,MODIS,64,6.03,293.6,4,D,0
51.4193,-122.0353,300.7,3.6,1.8,2011-04-23,2159,Aqua,MODIS,33,6.03,289.6,28,D,0
51.4291,-122.0433,300.9,3.6,1.8,2011-04-23,2159,Aqua,MODIS,31,6.03,290.1,28.9,D,0
53.0768,-121.9293,325.6,1,1,2011-04-24,0546,Terra,MODIS,100,6.03,273,30.6,N,0
53.0857,-121.933,318.1,1,1,2011-04-24,0546,Terra,MODIS,96,6.03,271.6,22.5,N,0
53.088,-121.9284,302.8,1.8,1.3,2011-04-24,0952,Aqua,MODIS,51,6.03,272.1,23.2,N,0
53.0837,-121.9239,308.1,1.8,1.3,2011-04-24,0952,Aqua,MODIS,73,6.03,272.1,32.5,N,0
49.3472,-96.0393,302.8,1,1,2011-04-24,1739,Terra,MODIS,45,6.03,289.7,4,D,0
50.6319,-97.2744,301.7,1,1,2011-04-24,1739,Terra,MODIS,46,6.03,289,3.3,D,0
50.6122,-97.2669,303.1,1,1,2011-04-24,1739,Terra,MODIS,53,6.03,289,4,D,0
53.2768,-115.0202,301.1,1.3,1.1,2011-04-24,1917,Terra,MODIS,34,6.03,281.4,9.8,D,0
51.4564,-108.8786,317.1,2.8,1.6,2011-04-24,1917,Terra,MODIS,74,6.03,297,45.4,D,0
51.4538,-108.8856,310.1,2.8,1.6,2011-04-24,1917,Terra,MODIS,43,6.03,296.6,19.1,D,0
51.725,-101.8592,306.2,1.2,1.1,2011-04-24,1925,Aqua,MODIS,63,6.03,285.2,8.5,D,0
50.6112,-96.2492,301.8,1,1,2011-04-24,1925,Aqua,MODIS,40,6.03,287.1,4.1,D,0
50.6104,-97.2571,311.8,1,1,2011-04-24,1925,Aqua,MODIS,72,6.03,290.2,9.4,D,0
50.6084,-97.271,306,1,1,2011-04-24,1925,Aqua,MODIS,63,6.03,290.2,5.4,D,0
50.7557,-104.2455,305,1.5,1.2,2011-04-24,1925,Aqua,MODIS,54,6.03,293.1,7.7,D,0
50.7516,-104.2657,311.4,1.5,1.2,2011-04-24,1925,Aqua,MODIS,71,6.03,293.6,15.5,D,0
51.7684,-102.1341,302.9,1.2,1.1,2011-04-24,1925,Aqua,MODIS,47,6.03,288.8,6.5,D,0
51.452,-108.8708,311.8,2.3,1.5,2011-04-24,1926,Aqua,MODIS,68,6.03,297.8,19.6,D,0
51.4482,-108.8734,309.9,2.3,1.5,2011-04-24,1926,Aqua,MODIS,46,6.03,297.8,13.3,D,0
45.3758,-63.2482,301.9,1.6,1.2,2011-04-25,1649,Aqua,MODIS,50,6.03,276,8.5,D,0
53.5097,-106.0227,302.5,1,1,2011-04-25,1821,Terra,MODIS,53,6.03,285.7,5.5,D,0
53.512,-106.0375,305.3,1,1,2011-04-25,1821,Terra,MODIS,61,6.03,284.7,7.2,D,0
52.2308,-106.5765,328.5,1,1,2011-04-25,1822,Terra,MODIS,65,6.03,291.8,26.6,D,0
52.2285,-106.5621,315.4,1,1,2011-04-25,1822,Terra,MODIS,57,6.03,291.4,12.6,D,0
49.5193,-97.2254,305.9,2.5,1.5,2011-04-25,1822,Terra,MODIS,62,6.03,290,20.1,D,0
49.5262,-97.2263,307.7,2.5,1.5,2011-04-25,1822,Terra,MODIS,66,6.03,290.6,23.5,D,0
50.9914,-105.6856,306.2,1.1,1,2011-04-25,1822,Terra,MODIS,23,6.03,294,3.6,D,0
49.848,-100.5048,306.5,1.7,1.3,2011-04-25,1822,Terra,MODIS,26,6.03,291,12.8,D,0
50.5168,-104.6323,310.8,1.1,1.1,2011-04-25,1822,Terra,MODIS,41,6.03,299,4.6,D,0
52.233,-106.5909,303.9,1,1,2011-04-25,1822,Terra,MODIS,31,6.03,289.5,4.3,D,0
50.1465,-102.7665,314.8,1.3,1.1,2011-04-25,2008,Aqua,MODIS,73,6.03,291.1,18.4,D,0
49.5825,-105.119,320.3,1.1,1,2011-04-25,2008,Aqua,MODIS,73,6.03,301.3,12.8,D,0
50.1483,-102.7481,323.6,1.3,1.1,2011-04-25,2008,Aqua,MODIS,82,6.03,291.8,31,D,0
50.7849,-102.2459,303.5,1.4,1.2,2011-04-25,2008,Aqua,MODIS,52,6.03,288.9,6.8,D,0
50.7954,-102.2483,304.2,1.4,1.2,2011-04-25,2008,Aqua,MODIS,56,6.03,289,7.5,D,0
50.7494,-104.4797,311.4,1.2,1.1,2011-04-25,2008,Aqua,MODIS,65,6.03,296.6,7.6,D,0
52.4699,-108.203,306,1,1,2011-04-25,2009,Aqua,MODIS,45,6.03,293.7,3.7,D,0
52.4788,-108.2062,333.8,1,1,2011-04-25,2009,Aqua,MODIS,88,6.03,294.8,31.4,D,0
52.4767,-108.2208,309.1,1,1,2011-04-25,2009,Aqua,MODIS,61,6.03,293.8,5.8,D,0
52.2781,-110.208,328.2,1,1,2011-04-25,2009,Aqua,MODIS,84,6.03,297.8,22,D,0
52.2759,-110.2225,356.2,1,1,2011-04-25,2009,Aqua,MODIS,98,6.03,300.5,73,D,0
53.5163,-105.8965,302.1,1.1,1.1,2011-04-25,2009,Aqua,MODIS,48,6.03,286.8,5.4,D,0
52.9923,-112.9264,303.5,1.1,1.1,2011-04-25,2009,Aqua,MODIS,30,6.03,287.1,4.2,D,0
52.9895,-112.9426,309,1.1,1.1,2011-04-25,2009,Aqua,MODIS,54,6.03,291.4,8.6,D,0
54.4831,-108.3925,319.5,1,1,2011-04-25,2009,Aqua,MODIS,0,6.03,293.2,17,D,0
54.4115,-109.5951,308,1,1,2011-04-25,2009,Aqua,MODIS,51,6.03,295,5.8,D,0
